easting,northing,magnetic_anomaly,extra_coord
-309968.8159620989,4212554.479977745,-218.11978176209212,1500.0
-309968.8159620989,4213054.3023839705,-235.38032951413194,1500.0
-309968.8159620989,4213554.124790196,-245.31823399505646,1500.0
-309968.8159620989,4214053.947196422,-246.76906892278194,1500.0
-309968.8159620989,4214553.769602648,-241.6954124192405,1500.0
-309968.8159620989,4215053.592008874,-233.88214668528022,1500.0
-309968.8159620989,4215553.4144151,-226.64541746913292,1500.0
-309968.8159620989,4216053.236821326,-221.42547788512448,1500.0
-309968.8159620989,4216553.059227552,-217.94783709119795,1500.0
-309968.8159620989,4217052.881633778,-215.3285108009675,1500.0
-309968.8159620989,4217552.704040004,-212.94563762535753,1500.0
-309968.8159620989,4218052.52644623,-210.68012630171904,1500.0
-309968.8159620989,4218552.348852456,-208.67078689009668,1500.0
-309968.8159620989,4219052.171258682,-206.82855298503335,1500.0
-309968.8159620989,4219551.993664908,-204.67919719638877,1500.0
-309968.8159620989,4220051.816071134,-201.75499564270808,1500.0
-309968.8159620989,4220551.63847736,-197.94450396014255,1500.0
-309968.8159620989,4221051.460883586,-193.42351300351862,1500.0
-309968.8159620989,4221551.283289812,-188.46956512171505,1500.0
-309968.8159620989,4222051.105696037,-183.41269043668927,1500.0
-309968.8159620989,4222550.928102264,-178.63818565548956,1500.0
-309968.8159620989,4223050.75050849,-174.39638350118025,1500.0
-309968.8159620989,4223550.572914716,-170.47342297249588,1500.0
-309968.8159620989,4224050.395320942,-166.2542631642141,1500.0
-309968.8159620989,4224550.2177271675,-161.34086849556348,1500.0
-309968.8159620989,4225050.040133393,-156.03908735645516,1500.0
-309968.8159620989,4225549.86253962,-151.08039029346546,1500.0
-309968.8159620989,4226049.684945846,-146.88341328942397,1500.0
-309968.8159620989,4226549.507352072,-143.11721523811377,1500.0
-309968.8159620989,4227049.329758298,-138.93908609401055,1500.0
-309968.8159620989,4227549.1521645235,-133.6582996515605,1500.0
-309968.8159620989,4228048.974570749,-127.16198640774911,1500.0
-309968.8159620989,4228548.796976975,-119.54300362761767,1500.0
-309968.8159620989,4229048.619383202,-110.35587491375117,1500.0
-309968.8159620989,4229548.441789428,-98.76076515704365,1500.0
-309968.8159620989,4230048.264195654,-84.59103109163502,1500.0
-309968.8159620989,4230548.086601879,-68.8433031916432,1500.0
-309968.8159620989,4231047.909008105,-53.04208894709249,1500.0
-309968.8159620989,4231547.731414331,-38.776273043790525,1500.0
-309968.8159620989,4232047.553820558,-27.8649992312179,1500.0
-309968.8159620989,4232547.376226784,-22.063716726226595,1500.0
-309968.8159620989,4233047.19863301,-22.012692466089796,1500.0
-309968.8159620989,4233547.021039235,-26.629832120417298,1500.0
-309968.8159620989,4234046.843445461,-33.777580818970044,1500.0
-309968.8159620989,4234546.665851687,-41.37985599761219,1500.0
-309968.8159620989,4235046.488257913,-48.11745433390729,1500.0
-309968.8159620989,4235546.31066414,-53.82894837073838,1500.0
-309968.8159620989,4236046.1330703655,-59.28099981433634,1500.0
-309968.8159620989,4236545.955476591,-65.42562026409354,1500.0
-309968.8159620989,4237045.777882817,-73.03426895482491,1500.0
-309968.8159620989,4237545.600289043,-82.58556753480147,1500.0
-309968.8159620989,4238045.422695269,-93.99913370679562,1500.0
-309968.8159620989,4238545.245101496,-106.56256314412309,1500.0
-309968.8159620989,4239045.0675077215,-119.26100296105392,1500.0
-309968.8159620989,4239544.889913947,-131.1538921005091,1500.0
-309968.8159620989,4240044.712320173,-141.63130488927246,1500.0
-309968.8159620989,4240544.534726399,-150.50890367395104,1500.0
-309968.8159620989,4241044.357132625,-157.81211873510847,1500.0
-309968.8159620989,4241544.179538851,-163.50091294182215,1500.0
-309968.8159620989,4242044.001945077,-167.53880265784034,1500.0
-309968.8159620989,4242543.824351303,-170.08380295371586,1500.0
-309968.8159620989,4243043.646757529,-171.38338071741168,1500.0
-309968.8159620989,4243543.469163755,-171.54599512237377,1500.0
-309968.8159620989,4244043.291569981,-170.55993074939758,1500.0
-309968.8159620989,4244543.113976207,-168.53923661728825,1500.0
-309968.8159620989,4245042.936382433,-165.8310999443616,1500.0
-309968.8159620989,4245542.758788659,-162.83671850698738,1500.0
-309968.8159620989,4246042.581194885,-159.8147094571255,1500.0
-309968.8159620989,4246542.403601111,-156.86055932738017,1500.0
-309968.8159620989,4247042.226007337,-154.02005550307774,1500.0
-309968.8159620989,4247542.048413563,-151.45189185481854,1500.0
-309968.8159620989,4248041.870819788,-149.4994911674935,1500.0
-309968.8159620989,4248541.693226015,-148.42788574377715,1500.0
-309968.8159620989,4249041.515632241,-147.8611672619714,1500.0
-309968.8159620989,4249541.338038467,-146.630304917572,1500.0
-309968.8159620989,4250041.160444693,-143.51054409782438,1500.0
-309968.8159620989,4250540.982850919,-137.99795071878137,1500.0
-309968.8159620989,4251040.805257144,-130.46659191902944,1500.0
-309968.8159620989,4251540.627663371,-121.80386815568261,1500.0
-309968.8159620989,4252040.450069597,-112.79530819735047,1500.0
-309968.8159620989,4252540.272475823,-103.94382608758326,1500.0
-309968.8159620989,4253040.094882049,-95.64207485534851,1500.0
-309467.6258487777,4175067.7995107956,120.98788759450734,1500.0
-309467.6258487777,4175567.6219170215,127.9440343016563,1500.0
-309467.6258487777,4176067.4443232478,133.51136757098223,1500.0
-309467.6258487777,4176567.2667294736,137.82299969346374,1500.0
-309467.6258487777,4177067.0891356994,142.20134690632008,1500.0
-309467.6258487777,4177566.9115419257,148.24988763820977,1500.0
-309467.6258487777,4178066.7339481516,157.12114408456006,1500.0
-309467.6258487777,4178566.5563543774,168.28957091680317,1500.0
-309467.6258487777,4179066.3787606033,180.25900013692876,1500.0
-309467.6258487777,4179566.2011668296,192.01680140745546,1500.0
-309467.6258487777,4180066.0235730554,203.22673664765284,1500.0
-309467.6258487777,4180565.8459792812,213.95397437135,1500.0
-309467.6258487777,4181065.6683855075,224.32160257698277,1500.0
-309467.6258487777,4181565.4907917334,234.29041794813364,1500.0
-309467.6258487777,4182065.313197959,243.63699977721615,1500.0
-309467.6258487777,4182565.1356041855,252.06682848100377,1500.0
-309467.6258487777,4183064.9580104114,259.433468491148,1500.0
-309467.6258487777,4183564.780416637,265.86008534311173,1500.0
-309467.6258487777,4184064.6028228635,271.5214776524881,1500.0
-309467.6258487777,4184564.4252290893,276.5586299358757,1500.0
-309467.6258487777,4185064.247635315,281.34561850955924,1500.0
-309467.6258487777,4185564.070041541,286.4894006375957,1500.0
-309467.6258487777,4186063.8924477673,292.15901508239676,1500.0
-309467.6258487777,4186563.714853993,297.2787547971729,1500.0
-309467.6258487777,4187063.537260219,299.4355625275997,1500.0
-309467.6258487777,4187563.3596664453,296.0469236152151,1500.0
-309467.6258487777,4188063.182072671,286.7879637325927,1500.0
-309467.6258487777,4188563.004478897,274.6549679589616,1500.0
-309467.6258487777,4189062.8268851233,264.08477420722676,1500.0
-309467.6258487777,4189562.649291349,258.2504570122599,1500.0
-309467.6258487777,4190062.471697575,257.2693012237601,1500.0
-309467.6258487777,4190562.2941038013,258.08177258625994,1500.0
-309467.6258487777,4191062.116510027,255.6979431536724,1500.0
-309467.6258487777,4191561.938916253,245.43970755176065,1500.0
-309467.6258487777,4192061.7613224788,225.76471373260625,1500.0
-309467.6258487777,4192561.583728705,198.72504972978894,1500.0
-309467.6258487777,4193061.406134931,167.21887900884107,1500.0
-309467.6258487777,4193561.2285411567,132.8638253889663,1500.0
-309467.6258487777,4194061.050947383,96.36387502494976,1500.0
-309467.6258487777,4194560.873353609,58.71444547354368,1500.0
-309467.6258487777,4195060.695759835,21.960393771420968,1500.0
-309467.6258487777,4195560.518166061,-10.972871111503704,1500.0
-309467.6258487777,4196060.340572286,-37.92477888192085,1500.0
-309467.6258487777,4196560.162978513,-57.63859005563747,1500.0
-309467.6258487777,4197059.985384739,-67.75431518776973,1500.0
-309467.6258487777,4197559.807790965,-66.1637835149153,1500.0
-309467.6258487777,4198059.630197191,-54.268159965238084,1500.0
-309467.6258487777,4198559.4526034165,-35.884550416952216,1500.0
-309467.6258487777,4199059.275009642,-14.356995989839728,1500.0
-309467.6258487777,4199559.097415869,8.278857495721924,1500.0
-309467.6258487777,4200058.919822095,30.863998992789035,1500.0
-309467.6258487777,4200558.742228321,52.6567507756588,1500.0
-309467.6258487777,4201058.564634547,72.77434760679894,1500.0
-309467.6258487777,4201558.3870407725,90.1127648438426,1500.0
-309467.6258487777,4202058.209446998,103.76180381842293,1500.0
-309467.6258487777,4202558.031853224,112.91778525138379,1500.0
-309467.6258487777,4203057.854259451,116.6178875391056,1500.0
-309467.6258487777,4203557.676665677,114.11340877392647,1500.0
-309467.6258487777,4204057.499071903,105.72682339636508,1500.0
-309467.6258487777,4204557.321478128,93.31426420530734,1500.0
-309467.6258487777,4205057.143884354,79.4755214563927,1500.0
-309467.6258487777,4205556.96629058,66.21126179127192,1500.0
-309467.6258487777,4206056.788696807,54.436391204606814,1500.0
-309467.6258487777,4206556.611103033,44.079828794599244,1500.0
-309467.6258487777,4207056.433509259,34.62043223453652,1500.0
-309467.6258487777,4207556.255915484,25.44133795795968,1500.0
-309467.6258487777,4208056.07832171,15.238160238275398,1500.0
-309467.6258487777,4208555.900727936,1.418742851844287,1500.0
-309467.6258487777,4209055.723134162,-19.160248569556288,1500.0
-309467.6258487777,4209555.545540389,-48.2378464687745,1500.0
-309467.6258487777,4210055.3679466145,-84.51179932869906,1500.0
-309467.6258487777,4210555.19035284,-123.04666761541598,1500.0
-309467.6258487777,4211055.012759066,-157.14946087280305,1500.0
-309467.6258487777,4211554.835165292,-183.10430042543592,1500.0
-309467.6258487777,4212054.657571518,-202.61358127113968,1500.0
-309467.6258487777,4212554.479977745,-219.19612578612225,1500.0
-309467.6258487777,4213054.3023839705,-233.28812441406538,1500.0
-309467.6258487777,4213554.124790196,-242.02476223055567,1500.0
-309467.6258487777,4214053.947196422,-243.02808555422334,1500.0
-309467.6258487777,4214553.769602648,-237.33238763040296,1500.0
-309467.6258487777,4215053.592008874,-228.76772816729817,1500.0
-309467.6258487777,4215553.4144151,-221.09512484887549,1500.0
-309467.6258487777,4216053.236821326,-215.71595142687303,1500.0
-309467.6258487777,4216553.059227552,-211.93643632242762,1500.0
-309467.6258487777,4217052.881633778,-208.81896595008646,1500.0
-309467.6258487777,4217552.704040004,-206.19219824722444,1500.0
-309467.6258487777,4218052.52644623,-204.32965993518863,1500.0
-309467.6258487777,4218552.348852456,-203.3798267422836,1500.0
-309467.6258487777,4219052.171258682,-202.9350119559638,1500.0
-309467.6258487777,4219551.993664908,-201.9937368460163,1500.0
-309467.6258487777,4220051.816071134,-199.69776060562933,1500.0
-309467.6258487777,4220551.63847736,-195.84127781945324,1500.0
-309467.6258487777,4221051.460883586,-190.5921287767583,1500.0
-309467.6258487777,4221551.283289812,-184.27072163162603,1500.0
-309467.6258487777,4222051.105696037,-177.4130727376202,1500.0
-309467.6258487777,4222550.928102264,-170.8358935822308,1500.0
-309467.6258487777,4223050.75050849,-165.3141823445618,1500.0
-309467.6258487777,4223550.572914716,-160.81669033383866,1500.0
-309467.6258487777,4224050.395320942,-156.3061351008087,1500.0
-309467.6258487777,4224550.2177271675,-150.77541416044494,1500.0
-309467.6258487777,4225050.040133393,-144.30262033412353,1500.0
-309467.6258487777,4225549.86253962,-137.7474092463749,1500.0
-309467.6258487777,4226049.684945846,-131.715083652733,1500.0
-309467.6258487777,4226549.507352072,-125.92175196144868,1500.0
-309467.6258487777,4227049.329758298,-119.4732186290091,1500.0
-309467.6258487777,4227549.1521645235,-111.85938314799287,1500.0
-309467.6258487777,4228048.974570749,-103.38767850102046,1500.0
-309467.6258487777,4228548.796976975,-94.28771300597867,1500.0
-309467.6258487777,4229048.619383202,-83.82593576562324,1500.0
-309467.6258487777,4229548.441789428,-70.9720888895163,1500.0
-309467.6258487777,4230048.264195654,-55.69344587016675,1500.0
-309467.6258487777,4230548.086601879,-39.02853976109876,1500.0
-309467.6258487777,4231047.909008105,-22.258590313145252,1500.0
-309467.6258487777,4231547.731414331,-6.851060720944182,1500.0
-309467.6258487777,4232047.553820558,5.052182319321904,1500.0
-309467.6258487777,4232547.376226784,11.112282606466046,1500.0
-309467.6258487777,4233047.19863301,10.254530041408145,1500.0
-309467.6258487777,4233547.021039235,3.5085711771487915,1500.0
-309467.6258487777,4234046.843445461,-6.68008678170966,1500.0
-309467.6258487777,4234546.665851687,-17.59285903673836,1500.0
-309467.6258487777,4235046.488257913,-27.104812061630234,1500.0
-309467.6258487777,4235546.31066414,-34.587684042854114,1500.0
-309467.6258487777,4236046.1330703655,-40.94331414633124,1500.0
-309467.6258487777,4236545.955476591,-47.645715391368306,1500.0
-309467.6258487777,4237045.777882817,-56.050892419156625,1500.0
-309467.6258487777,4237545.600289043,-67.03840346579727,1500.0
-309467.6258487777,4238045.422695269,-80.54437459438802,1500.0
-309467.6258487777,4238545.245101496,-95.52735731835645,1500.0
-309467.6258487777,4239045.0675077215,-110.60413072644067,1500.0
-309467.6258487777,4239544.889913947,-124.60905689810343,1500.0
-309467.6258487777,4240044.712320173,-136.8507002474194,1500.0
-309467.6258487777,4240544.534726399,-147.17740770301282,1500.0
-309467.6258487777,4241044.357132625,-155.68571334196974,1500.0
-309467.6258487777,4241544.179538851,-162.35286853827446,1500.0
-309467.6258487777,4242044.001945077,-167.1083970793969,1500.0
-309467.6258487777,4242543.824351303,-170.09865787714864,1500.0
-309467.6258487777,4243043.646757529,-171.6152819182827,1500.0
-309467.6258487777,4243543.469163755,-171.8430571370645,1500.0
-309467.6258487777,4244043.291569981,-170.84432794299462,1500.0
-309467.6258487777,4244543.113976207,-168.78407473898247,1500.0
-309467.6258487777,4245042.936382433,-166.04203852335021,1500.0
-309467.6258487777,4245542.758788659,-163.0440956657618,1500.0
-309467.6258487777,4246042.581194885,-160.04698733016704,1500.0
-309467.6258487777,4246542.403601111,-157.0906420411615,1500.0
-309467.6258487777,4247042.226007337,-154.12810042008675,1500.0
-309467.6258487777,4247542.048413563,-151.248091852665,1500.0
-309467.6258487777,4248041.870819788,-148.7857193201688,1500.0
-309467.6258487777,4248541.693226015,-147.03450590047933,1500.0
-309467.6258487777,4249041.515632241,-145.61476423306942,1500.0
-309467.6258487777,4249541.338038467,-143.30162138853598,1500.0
-309467.6258487777,4250041.160444693,-138.85989713530986,1500.0
-309467.6258487777,4250540.982850919,-131.90855623467363,1500.0
-309467.6258487777,4251040.805257144,-123.06719380638863,1500.0
-309467.6258487777,4251540.627663371,-113.56457727000077,1500.0
-309467.6258487777,4252040.450069597,-104.46987089491039,1500.0
-309467.6258487777,4252540.272475823,-96.23639577336412,1500.0
-309467.6258487777,4253040.094882049,-88.89506811301564,1500.0
-308966.4357354566,4175067.7995107956,117.33319057133968,1500.0
-308966.4357354566,4175567.6219170215,123.53669136357118,1500.0
-308966.4357354566,4176067.4443232478,129.3715520313771,1500.0
-308966.4357354566,4176567.2667294736,134.99699979967923,1500.0
-308966.4357354566,4177067.0891356994,141.08685220217552,1500.0
-308966.4357354566,4177566.9115419257,148.66731507814328,1500.0
-308966.4357354566,4178066.7339481516,158.50969056573504,1500.0
-308966.4357354566,4178566.5563543774,170.13863323339427,1500.0
-308966.4357354566,4179066.3787606033,182.229990251091,1500.0
-308966.4357354566,4179566.2011668296,193.73309607491495,1500.0
-308966.4357354566,4180066.0235730554,204.3166998731723,1500.0
-308966.4357354566,4180565.8459792812,214.27090807706608,1500.0
-308966.4357354566,4181065.6683855075,224.01259782809203,1500.0
-308966.4357354566,4181565.4907917334,233.5659744825837,1500.0
-308966.4357354566,4182065.313197959,242.40740424784144,1500.0
-308966.4357354566,4182565.1356041855,249.75681939810121,1500.0
-308966.4357354566,4183064.9580104114,255.10787629740113,1500.0
-308966.4357354566,4183564.780416637,258.4613202628828,1500.0
-308966.4357354566,4184064.6028228635,260.0716580509831,1500.0
-308966.4357354566,4184564.4252290893,260.49159318779056,1500.0
-308966.4357354566,4185064.247635315,260.9355417677236,1500.0
-308966.4357354566,4185564.070041541,262.88972545966254,1500.0
-308966.4357354566,4186063.8924477673,266.82876378573593,1500.0
-308966.4357354566,4186563.714853993,271.32037546810375,1500.0
-308966.4357354566,4187063.537260219,273.47271846079536,1500.0
-308966.4357354566,4187563.3596664453,270.54740646810467,1500.0
-308966.4357354566,4188063.182072671,262.21167987701125,1500.0
-308966.4357354566,4188563.004478897,251.28401201102264,1500.0
-308966.4357354566,4189062.8268851233,241.81698522612479,1500.0
-308966.4357354566,4189562.649291349,236.4825667809421,1500.0
-308966.4357354566,4190062.471697575,235.00844623066533,1500.0
-308966.4357354566,4190562.2941038013,234.3553841294278,1500.0
-308966.4357354566,4191062.116510027,230.11611571010158,1500.0
-308966.4357354566,4191561.938916253,218.43055830166637,1500.0
-308966.4357354566,4192061.7613224788,198.02174249553886,1500.0
-308966.4357354566,4192561.583728705,170.5075901439464,1500.0
-308966.4357354566,4193061.406134931,138.42753649764342,1500.0
-308966.4357354566,4193561.2285411567,103.56954319285728,1500.0
-308966.4357354566,4194061.050947383,67.07791741092079,1500.0
-308966.4357354566,4194560.873353609,30.38894118398498,1500.0
-308966.4357354566,4195060.695759835,-3.972063597715906,1500.0
-308966.4357354566,4195560.518166061,-32.723853074001156,1500.0
-308966.4357354566,4196060.340572286,-53.89036023476106,1500.0
-308966.4357354566,4196560.162978513,-66.95741134783519,1500.0
-308966.4357354566,4197059.985384739,-70.32545841392735,1500.0
-308966.4357354566,4197559.807790965,-61.9121229970764,1500.0
-308966.4357354566,4198059.630197191,-42.62438461000657,1500.0
-308966.4357354566,4198559.4526034165,-16.89698626806444,1500.0
-308966.4357354566,4199059.275009642,9.934662867195613,1500.0
-308966.4357354566,4199559.097415869,34.448434419392605,1500.0
-308966.4357354566,4200058.919822095,56.05764397344962,1500.0
-308966.4357354566,4200558.742228321,75.5405860697151,1500.0
-308966.4357354566,4201058.564634547,92.81147454012896,1500.0
-308966.4357354566,4201558.3870407725,106.65441720245799,1500.0
-308966.4357354566,4202058.209446998,116.16320811107201,1500.0
-308966.4357354566,4202558.031853224,121.39704078680336,1500.0
-308966.4357354566,4203057.854259451,122.57263671360565,1500.0
-308966.4357354566,4203557.676665677,119.15888041228216,1500.0
-308966.4357354566,4204057.499071903,110.66203026713713,1500.0
-308966.4357354566,4204557.321478128,98.31976256393483,1500.0
-308966.4357354566,4205057.143884354,84.93497328778258,1500.0
-308966.4357354566,4205556.96629058,73.02331182370665,1500.0
-308966.4357354566,4206056.788696807,63.06590389481866,1500.0
-308966.4357354566,4206556.611103033,53.630473149769124,1500.0
-308966.4357354566,4207056.433509259,43.90362226252604,1500.0
-308966.4357354566,4207556.255915484,34.220554823313456,1500.0
-308966.4357354566,4208056.07832171,23.746771520529506,1500.0
-308966.4357354566,4208555.900727936,9.029301459402179,1500.0
-308966.4357354566,4209055.723134162,-14.471393943983266,1500.0
-308966.4357354566,4209555.545540389,-48.868749063652885,1500.0
-308966.4357354566,4210055.3679466145,-91.96132706196148,1500.0
-308966.4357354566,4210555.19035284,-136.6308760412182,1500.0
-308966.4357354566,4211055.012759066,-172.70475677869624,1500.0
-308966.4357354566,4211554.835165292,-194.7913456158193,1500.0
-308966.4357354566,4212054.657571518,-207.24372342161607,1500.0
-308966.4357354566,4212554.479977745,-217.77083795831584,1500.0
-308966.4357354566,4213054.3023839705,-228.84123501104207,1500.0
-308966.4357354566,4213554.124790196,-236.98923931279828,1500.0
-308966.4357354566,4214053.947196422,-238.02533830662568,1500.0
-308966.4357354566,4214553.769602648,-231.73895321777917,1500.0
-308966.4357354566,4215053.592008874,-222.180972401534,1500.0
-308966.4357354566,4215553.4144151,-213.87187593334792,1500.0
-308966.4357354566,4216053.236821326,-208.19360264628352,1500.0
-308966.4357354566,4216553.059227552,-203.89602704489667,1500.0
-308966.4357354566,4217052.881633778,-200.0339862273045,1500.0
-308966.4357354566,4217552.704040004,-197.1224681706446,1500.0
-308966.4357354566,4218052.52644623,-195.9213588836754,1500.0
-308966.4357354566,4218552.348852456,-196.4505260612766,1500.0
-308966.4357354566,4219052.171258682,-197.80713262681437,1500.0
-308966.4357354566,4219551.993664908,-198.31771774711095,1500.0
-308966.4357354566,4220051.816071134,-196.69327744654646,1500.0
-308966.4357354566,4220551.63847736,-192.70329923334515,1500.0
-308966.4357354566,4221051.460883586,-186.6011509213848,1500.0
-308966.4357354566,4221551.283289812,-178.83446829955167,1500.0
-308966.4357354566,4222051.105696037,-170.13205724699918,1500.0
-308966.4357354566,4222550.928102264,-161.60909710067887,1500.0
-308966.4357354566,4223050.75050849,-154.39422260131172,1500.0
-308966.4357354566,4223550.572914716,-148.5108281598842,1500.0
-308966.4357354566,4224050.395320942,-142.52874893553988,1500.0
-308966.4357354566,4224550.2177271675,-135.04336184764426,1500.0
-308966.4357354566,4225050.040133393,-126.18272669996475,1500.0
-308966.4357354566,4225549.86253962,-117.1568336445646,1500.0
-308966.4357354566,4226049.684945846,-108.8043897598031,1500.0
-308966.4357354566,4226549.507352072,-100.7705517890261,1500.0
-308966.4357354566,4227049.329758298,-92.0210157752764,1500.0
-308966.4357354566,4227549.1521645235,-82.22209671881872,1500.0
-308966.4357354566,4228048.974570749,-72.05884312474797,1500.0
-308966.4357354566,4228548.796976975,-61.83755052955224,1500.0
-308966.4357354566,4229048.619383202,-50.628453848102716,1500.0
-308966.4357354566,4229548.441789428,-37.407641459912966,1500.0
-308966.4357354566,4230048.264195654,-22.322755809203397,1500.0
-308966.4357354566,4230548.086601879,-6.285561767710515,1500.0
-308966.4357354566,4231047.909008105,9.894974211121013,1500.0
-308966.4357354566,4231547.731414331,25.123575534479237,1500.0
-308966.4357354566,4232047.553820558,37.24813882732997,1500.0
-308966.4357354566,4232547.376226784,43.601565502961165,1500.0
-308966.4357354566,4233047.19863301,42.63093981541886,1500.0
-308966.4357354566,4233547.021039235,34.84612389540856,1500.0
-308966.4357354566,4234046.843445461,22.40643886221087,1500.0
-308966.4357354566,4234546.665851687,8.39333787236103,1500.0
-308966.4357354566,4235046.488257913,-4.199077887610112,1500.0
-308966.4357354566,4235546.31066414,-14.025905155903827,1500.0
-308966.4357354566,4236046.1330703655,-21.87836684776383,1500.0
-308966.4357354566,4236545.955476591,-29.66259684913314,1500.0
-308966.4357354566,4237045.777882817,-39.27429262219638,1500.0
-308966.4357354566,4237545.600289043,-51.90193405565116,1500.0
-308966.4357354566,4238045.422695269,-67.48566188595845,1500.0
-308966.4357354566,4238545.245101496,-84.78366366805052,1500.0
-308966.4357354566,4239045.0675077215,-102.18106436946788,1500.0
-308966.4357354566,4239544.889913947,-118.33467865413361,1500.0
-308966.4357354566,4240044.712320173,-132.45028868131402,1500.0
-308966.4357354566,4240544.534726399,-144.364406331168,1500.0
-308966.4357354566,4241044.357132625,-154.18494937445695,1500.0
-308966.4357354566,4241544.179538851,-161.84650827749303,1500.0
-308966.4357354566,4242044.001945077,-167.222762414888,1500.0
-308966.4357354566,4242543.824351303,-170.47391043681608,1500.0
-308966.4357354566,4243043.646757529,-171.98693193236022,1500.0
-308966.4357354566,4243543.469163755,-172.06943488512067,1500.0
-308966.4357354566,4244043.291569981,-170.88670498638194,1500.0
-308966.4357354566,4244543.113976207,-168.675252079489,1500.0
-308966.4357354566,4245042.936382433,-165.85590454756186,1500.0
-308966.4357354566,4245542.758788659,-162.8632890911264,1500.0
-308966.4357354566,4246042.581194885,-159.92147887098727,1500.0
-308966.4357354566,4246542.403601111,-156.97294605061816,1500.0
-308966.4357354566,4247042.226007337,-153.80408549405604,1500.0
-308966.4357354566,4247542.048413563,-150.3342690609808,1500.0
-308966.4357354566,4248041.870819788,-146.81698451415556,1500.0
-308966.4357354566,4248541.693226015,-143.58768743239105,1500.0
-308966.4357354566,4249041.515632241,-140.47938905914236,1500.0
-308966.4357354566,4249541.338038467,-136.6440839945103,1500.0
-308966.4357354566,4250041.160444693,-131.14073761565513,1500.0
-308966.4357354566,4250540.982850919,-123.63533247093619,1500.0
-308966.4357354566,4251040.805257144,-114.65593739804397,1500.0
-308966.4357354566,4251540.627663371,-105.33040143453154,1500.0
-308966.4357354566,4252040.450069597,-96.69364642550535,1500.0
-308966.4357354566,4252540.272475823,-89.16148520289383,1500.0
-308966.4357354566,4253040.094882049,-82.62953780453017,1500.0
-308465.24562213547,4175067.7995107956,114.15679164077598,1500.0
-308465.24562213547,4175567.6219170215,119.90661785654626,1500.0
-308465.24562213547,4176067.4443232478,126.07429406253635,1500.0
-308465.24562213547,4176567.2667294736,132.87585150320305,1500.0
-308465.24562213547,4177067.0891356994,140.5652398385972,1500.0
-308465.24562213547,4177566.9115419257,149.59523795398954,1500.0
-308465.24562213547,4178066.7339481516,160.27936686501502,1500.0
-308465.24562213547,4178566.5563543774,172.24018303498804,1500.0
-308465.24562213547,4179066.3787606033,184.4322839133998,1500.0
-308465.24562213547,4179566.2011668296,195.77138797485293,1500.0
-308465.24562213547,4180066.0235730554,205.9089486683697,1500.0
-308465.24562213547,4180565.8459792812,215.42134800855544,1500.0
-308465.24562213547,4181065.6683855075,225.09394575893285,1500.0
-308465.24562213547,4181565.4907917334,235.05389530433195,1500.0
-308465.24562213547,4182065.313197959,244.43194579152168,1500.0
-308465.24562213547,4182565.1356041855,251.77950871034204,1500.0
-308465.24562213547,4183064.9580104114,255.8637332791347,1500.0
-308465.24562213547,4183564.780416637,256.18912224514156,1500.0
-308465.24562213547,4184064.6028228635,253.14638670258583,1500.0
-308465.24562213547,4184564.4252290893,248.0995626234989,1500.0
-308465.24562213547,4185064.247635315,243.32102612528436,1500.0
-308465.24562213547,4185564.070041541,241.14150267740803,1500.0
-308465.24562213547,4186063.8924477673,242.31546197669232,1500.0
-308465.24562213547,4186563.714853993,245.17866067329567,1500.0
-308465.24562213547,4187063.537260219,246.67583430936602,1500.0
-308465.24562213547,4187563.3596664453,244.26609201834637,1500.0
-308465.24562213547,4188063.182072671,237.59501824565993,1500.0
-308465.24562213547,4188563.004478897,228.7663060892734,1500.0
-308465.24562213547,4189062.8268851233,220.74345663024195,1500.0
-308465.24562213547,4189562.649291349,215.23265101146546,1500.0
-308465.24562213547,4190062.471697575,211.61323073245688,1500.0
-308465.24562213547,4190562.2941038013,207.4309992010007,1500.0
-308465.24562213547,4191062.116510027,199.58391468652232,1500.0
-308465.24562213547,4191561.938916253,185.47142347439478,1500.0
-308465.24562213547,4192061.7613224788,164.19643997959847,1500.0
-308465.24562213547,4192561.583728705,136.85628138621246,1500.0
-308465.24562213547,4193061.406134931,105.36875269158266,1500.0
-308465.24562213547,4193561.2285411567,71.46106433519523,1500.0
-308465.24562213547,4194061.050947383,36.72243094902878,1500.0
-308465.24562213547,4194560.873353609,3.021479718035251,1500.0
-308465.24562213547,4195060.695759835,-27.16165735530504,1500.0
-308465.24562213547,4195560.518166061,-51.01166806489761,1500.0
-308465.24562213547,4196060.340572286,-66.75262027126877,1500.0
-308465.24562213547,4196560.162978513,-73.91763286313285,1500.0
-308465.24562213547,4197059.985384739,-71.39534441690763,1500.0
-308465.24562213547,4197559.807790965,-57.02705906009402,1500.0
-308465.24562213547,4198059.630197191,-30.751052127872875,1500.0
-308465.24562213547,4198559.4526034165,2.4512144978945813,1500.0
-308465.24562213547,4199059.275009642,34.544200387375675,1500.0
-308465.24562213547,4199559.097415869,60.24800063029091,1500.0
-308465.24562213547,4200058.919822095,79.96775664117392,1500.0
-308465.24562213547,4200558.742228321,96.67333484994877,1500.0
-308465.24562213547,4201058.564634547,111.28102819867402,1500.0
-308465.24562213547,4201558.3870407725,122.26985287356823,1500.0
-308465.24562213547,4202058.209446998,128.4862138947023,1500.0
-308465.24562213547,4202558.031853224,130.58223114858407,1500.0
-308465.24562213547,4203057.854259451,129.72902786887252,1500.0
-308465.24562213547,4203557.676665677,125.54168017830185,1500.0
